,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,44,100,3,31,31,5,0.26185,-0.25,move,r,5,"[6, 6]","[7, 6]",False,True
1,2,44,100,3,31,31,10,0.26185,0.25,remove,u,1,"[8, 0]","[8, -1]",False,True
0,1,44,100,4,30,1,5,0.17805,-0.5,move,r,5,"[1, 1]","[2, 1]",False,True
1,2,44,100,4,30,1,10,0.17805,-0.333,remove,u,2,"[9, 7]","[9, 6]",False,True
0,1,44,100,4,30,2,11,0.17445,0.167,remove,ru,2,"[2, 1]","[3, 0]",False,True
1,2,44,100,4,30,2,6,0.17445,-0.633,move,ld,5,"[9, 7]","[8, 8]",False,True
0,1,44,100,4,30,3,15,0.18355,-0.217,remove,d,2,"[2, 1]","[2, 2]",False,True
1,2,44,100,4,30,3,5,0.18355,0.25,move,r,5,"[8, 8]","[9, 8]",False,True
0,1,44,100,4,30,4,10,0.0985,-0.217,remove,u,2,"[2, 1]","[2, 0]",False,True
1,2,44,100,4,30,4,13,0.0985,0.333,remove,r,2,"[9, 8]","[10, 8]",False,True
0,1,44,100,4,30,5,5,0.16379999999999997,-0.383,move,r,5,"[2, 1]","[3, 1]",False,True
1,2,44,100,4,30,5,1,0.16379999999999997,-0.967,move,u,5,"[9, 8]","[9, 7]",False,True
0,1,44,100,4,30,6,7,0.17934999999999998,-0.167,move,d,5,"[3, 1]","[3, 2]",False,True
1,2,44,100,4,30,6,15,0.17934999999999998,0.417,remove,d,5,"[9, 7]","[9, 8]",False,True
0,1,44,100,4,30,7,14,0.07565000000000001,0.083,remove,ld,2,"[3, 2]","[2, 3]",False,True
1,2,44,100,4,30,7,0,0.07565000000000001,-0.25,move,lu,5,"[9, 7]","[8, 6]",False,True
0,1,44,100,4,30,8,8,0.1192,-0.133,move,rd,5,"[3, 2]","[4, 3]",False,True
1,2,44,100,4,30,8,2,0.1192,0.333,move,ru,5,"[8, 6]","[9, 5]",False,True
0,1,44,100,4,30,9,0,0.21665,0.167,move,lu,5,"[4, 3]","[3, 2]",False,True
